"longitude","latitude","n_obs","historico_inicio","historico_fim","n_historico","r2_historico","sigma_historico","data_quebra","desvio_quebra","magnitude","aviso"
-44.7790855354973,-20.9681609515684,317,2019-01-07,2021-05-26,85,0.7085,0.0536,2023-05-11,0.047781,-0.263182,NA
-44.7790855354973,-20.9682507830968,316,2019-01-07,2021-05-26,85,0.6336,0.053,2023-08-24,0.01281,-0.216712,NA
-44.7790855354973,-20.9683406146253,317,2019-01-07,2021-05-26,85,0.6358,0.0536,2022-10-18,-0.036622,-0.131294,NA
-44.7790855354973,-20.9684304461537,317,2019-01-07,2021-05-26,85,0.6928,0.0558,2021-08-09,0.047127,-0.10381,NA
-44.7790855354973,-20.9685202776821,317,2019-01-07,2021-05-26,85,0.6471,0.0581,2021-09-03,0.06624,-0.076057,NA
-44.7790855354973,-20.9686101092105,319,2019-01-07,2021-05-26,86,0.6445,0.0582,2021-10-03,0.067384,-0.073102,NA
-44.7790855354973,-20.9686999407389,319,2019-01-07,2021-05-26,85,0.6779,0.0552,2021-09-28,0.062363,-0.074328,NA
-44.7790855354973,-20.9687897722673,320,2019-01-07,2021-05-26,86,0.6182,0.0531,2021-10-03,0.060206,-0.065969,NA
-44.7790855354973,-20.9688796037957,320,2019-01-07,2021-05-26,86,0.5739,0.0553,2021-10-03,0.061841,-0.064338,NA
-44.7790855354973,-20.9689694353241,318,2019-01-07,2021-05-26,86,0.5886,0.0712,2023-06-05,-0.081091,-0.031619,NA
-44.7790855354973,-20.9690592668525,316,2019-01-07,2021-05-26,85,0.5246,0.0943,2023-05-01,0.093736,0.026141,NA
-44.7790855354973,-20.969149098381,312,2019-01-07,2021-05-26,83,0.5327,0.0971,2023-04-26,0.105295,0.046289,NA
-44.7790855354973,-20.9692389299094,314,2019-01-07,2021-05-26,84,0.5041,0.0992,2023-05-01,0.110156,0.055853,NA
-44.7790855354973,-20.9693287614378,312,2019-01-07,2021-05-26,83,0.4761,0.1057,2023-05-01,0.114487,0.053585,NA
-44.7790855354973,-20.9694185929662,312,2019-01-07,2021-05-26,83,0.4837,0.1058,2021-06-05,-0.083556,0.034308,NA
-44.7790855354973,-20.9695084244946,312,2019-01-07,2021-05-26,83,0.4733,0.1076,2021-06-05,-0.094053,0.035176,NA
-44.7790855354973,-20.969598256023,313,2019-01-07,2021-05-26,84,0.4534,0.1093,2021-06-05,-0.080046,0.040193,NA
-44.7790855354973,-20.9696880875514,313,2019-01-07,2021-05-26,84,0.4458,0.1079,2021-06-05,-0.080583,0.040555,NA
-44.7790855354973,-20.9697779190798,314,2019-01-07,2021-05-26,85,0.4537,0.1076,2021-06-05,-0.088342,0.017096,NA
-44.7790855354973,-20.9698677506083,313,2019-01-07,2021-05-26,84,0.4674,0.1093,2021-06-05,-0.089464,0.01976,NA
-44.7790855354973,-20.9699575821367,315,2019-01-07,2021-05-26,84,0.485,0.11,2021-06-05,-0.081461,0.027579,NA
-44.7790855354973,-20.9700474136651,314,2019-01-07,2021-05-26,85,0.5286,0.1043,2023-05-11,0.090705,0.029063,NA
-44.7790855354973,-20.9701372451935,314,2019-01-07,2021-05-26,85,0.5111,0.107,2022-09-13,-0.136381,0.0377,NA
-44.7790855354973,-20.9702270767219,314,2019-01-07,2021-05-26,84,0.5366,0.1047,2022-09-03,-0.091388,0.027107,NA
-44.7790855354973,-20.9703169082503,313,2019-01-07,2021-05-26,84,0.5448,0.1058,2022-09-03,-0.085283,0.029031,NA
-44.7790855354973,-20.9704067397787,314,2019-01-07,2021-05-26,84,0.585,0.1001,2022-08-29,-0.09214,0.02532,NA
-44.7790855354973,-20.9704965713071,315,2019-01-07,2021-05-26,86,0.5742,0.0996,2022-08-29,-0.092256,0.022198,NA
-44.7790855354973,-20.9705864028356,319,2019-01-07,2021-05-26,90,0.5189,0.1058,2022-08-29,-0.094855,0.034887,NA
-44.7790855354973,-20.970676234364,319,2019-01-07,2021-05-26,90,0.5108,0.1078,2022-09-03,-0.11352,0.037809,NA
-44.7790855354973,-20.9707660658924,321,2019-01-07,2021-05-26,90,0.4908,0.1148,2021-06-05,-0.092742,0.028422,NA
-44.7791753670257,-20.9660049948865,330,2019-01-07,2021-05-26,91,0.8169,0.049,2021-08-19,0.015961,0.010333,NA
-44.7791753670257,-20.966094826415,333,2019-01-07,2021-05-26,91,0.8054,0.0513,2021-08-24,0.024971,0.020527,NA
-44.7791753670257,-20.9661846579434,332,2019-01-07,2021-05-26,91,0.8077,0.053,2021-08-29,0.017256,0.02115,NA
-44.7791753670257,-20.9662744894718,331,2019-01-07,2021-05-26,91,0.8285,0.0522,2021-08-29,0.019785,0.022021,NA
-44.7791753670257,-20.9663643210002,331,2019-01-07,2021-05-26,92,0.7806,0.0551,2021-08-29,0.015668,0.024956,NA
-44.7791753670257,-20.9664541525286,331,2019-01-07,2021-05-26,92,0.7493,0.0563,2021-08-29,0.023285,0.026576,NA
-44.7791753670257,-20.966543984057,331,2019-01-07,2021-05-26,91,0.7901,0.0484,2021-08-29,0.012218,0.023738,NA
-44.7791753670257,-20.9666338155854,331,2019-01-07,2021-05-26,92,0.7507,0.051,2021-09-08,0.005819,0.016919,NA
-44.7791753670257,-20.9667236471138,330,2019-01-07,2021-05-26,92,0.7301,0.0549,2021-09-08,0.006371,0.011168,NA
-44.7791753670257,-20.9668134786422,328,2019-01-07,2021-05-26,91,0.7323,0.0568,2021-09-03,0.010751,0.010955,NA
-44.7791753670257,-20.9669033101707,324,2019-01-07,2021-05-26,91,0.7845,0.0577,2021-08-24,-0.013768,-0.028727,NA
-44.7791753670257,-20.9669931416991,324,2019-01-07,2021-05-26,91,0.7707,0.07,2021-08-14,-0.039013,-0.113874,NA
-44.7791753670257,-20.9670829732275,322,2019-01-07,2021-05-26,90,0.7172,0.0815,2021-08-29,-0.032481,-0.15395,NA
-44.7791753670257,-20.9671728047559,323,2019-01-07,2021-05-26,90,0.7176,0.0811,2023-03-27,0.020368,-0.154299,NA
-44.7791753670257,-20.9672626362843,322,2019-01-07,2021-05-26,89,0.7735,0.0703,2022-04-21,0.050297,-0.104494,NA
-44.7791753670257,-20.9673524678127,323,2019-01-07,2021-05-26,88,0.799,0.0663,2022-04-11,0.028073,-0.123149,NA
-44.7791753670257,-20.9674422993411,321,2019-01-07,2021-05-26,88,0.7789,0.0732,2022-04-21,0.065157,-0.129834,NA
-44.7791753670257,-20.9675321308695,320,2019-01-07,2021-05-26,88,0.7836,0.0766,2022-04-16,0.046914,-0.147067,NA
-44.7791753670257,-20.967621962398,320,2019-01-07,2021-05-26,87,0.7869,0.0771,2022-03-27,0.037854,-0.124434,NA
-44.7791753670257,-20.9677117939264,318,2019-01-07,2021-05-26,87,0.7438,0.0854,2022-04-16,0.040669,-0.128382,NA
-44.7791753670257,-20.9678016254548,318,2019-01-07,2021-05-26,87,0.7438,0.0854,2022-04-16,0.040669,-0.128382,NA
-44.7791753670257,-20.9678914569832,317,2019-01-07,2021-05-26,86,0.7468,0.0836,2022-04-21,0.044855,-0.148183,NA
-44.7791753670257,-20.9679812885116,319,2019-01-07,2021-05-26,86,0.7379,0.0804,2022-04-21,0.039175,-0.217977,NA
-44.7791753670257,-20.96807112004,318,2019-01-07,2021-05-26,86,0.7192,0.0657,2023-04-26,0.067022,-0.237781,NA
-44.7791753670257,-20.9681609515684,317,2019-01-07,2021-05-26,85,0.6633,0.0549,2023-08-24,0.016806,-0.252713,NA
-44.7791753670257,-20.9682507830968,316,2019-01-07,2021-05-26,85,0.6308,0.0528,2022-09-13,-0.031046,-0.190169,NA
-44.7791753670257,-20.9683406146253,317,2019-01-07,2021-05-26,85,0.6,0.0582,2023-09-03,-0.004702,-0.105153,NA
-44.7791753670257,-20.9684304461537,317,2019-01-07,2021-05-26,85,0.6878,0.057,2021-07-10,0.041937,-0.087129,NA
-44.7791753670257,-20.9685202776821,317,2019-01-07,2021-05-26,85,0.6667,0.0569,2021-09-03,0.06545,-0.069035,NA
-44.7791753670257,-20.9686101092105,320,2019-01-07,2021-05-26,86,0.6326,0.0596,2021-09-28,0.06539,-0.058044,NA
-44.7791753670257,-20.9686999407389,321,2019-01-07,2021-05-26,87,0.6024,0.0614,2021-09-28,0.071291,-0.070328,NA
-44.7791753670257,-20.9687897722673,321,2019-01-07,2021-05-26,87,0.5956,0.0596,2021-09-23,0.061882,-0.073404,NA
-44.7791753670257,-20.9688796037957,320,2019-01-07,2021-05-26,86,0.589,0.0578,2021-10-03,0.065406,-0.066786,NA
-44.7791753670257,-20.9689694353241,315,2019-01-07,2021-05-26,85,0.6087,0.0718,2022-05-06,0.065532,-0.033132,NA
-44.7791753670257,-20.9690592668525,315,2019-01-07,2021-05-26,84,0.5368,0.0925,2023-05-01,0.098249,0.031702,NA
-44.7791753670257,-20.969149098381,315,2019-01-07,2021-05-26,84,0.5022,0.1011,2023-05-01,0.111578,0.046476,NA
-44.7791753670257,-20.9692389299094,312,2019-01-07,2021-05-26,82,0.4705,0.1077,2023-05-06,0.106044,0.05247,NA
-44.7791753670257,-20.9693287614378,311,2019-01-07,2021-05-26,82,0.4351,0.1111,2023-05-06,0.112622,0.05356,NA
-44.7791753670257,-20.9694185929662,311,2019-01-07,2021-05-26,82,0.4895,0.1036,2021-06-05,-0.089875,0.033361,NA
-44.7791753670257,-20.9695084244946,312,2019-01-07,2021-05-26,83,0.4738,0.1059,2021-06-05,-0.085931,0.029741,NA
-44.7791753670257,-20.969598256023,311,2019-01-07,2021-05-26,83,0.4565,0.1081,2021-06-05,-0.087197,0.03301,NA
-44.7791753670257,-20.9696880875514,311,2019-01-07,2021-05-26,84,0.424,0.1126,2021-06-05,-0.086915,0.033923,NA
-44.7791753670257,-20.9697779190798,312,2019-01-07,2021-05-26,84,0.4275,0.1143,2021-06-05,-0.09239,0.013209,NA
-44.7791753670257,-20.9698677506083,314,2019-01-07,2021-05-26,84,0.4292,0.1152,2021-06-05,-0.09689,0.026301,NA
-44.7791753670257,-20.9699575821367,315,2019-01-07,2021-05-26,84,0.4884,0.1074,2021-06-05,-0.075915,0.019638,NA
-44.7791753670257,-20.9700474136651,313,2019-01-07,2021-05-26,84,0.5256,0.1042,2023-05-11,0.085757,0.024527,NA
-44.7791753670257,-20.9701372451935,312,2019-01-07,2021-05-26,84,0.52,0.1066,2022-09-03,-0.0873,0.026209,NA
-44.7791753670257,-20.9702270767219,312,2019-01-07,2021-05-26,84,0.5248,0.1078,2022-09-03,-0.094041,0.020143,NA
-44.7791753670257,-20.9703169082503,312,2019-01-07,2021-05-26,84,0.5358,0.1082,2022-09-03,-0.099296,0.023885,NA
-44.7791753670257,-20.9704067397787,311,2019-01-07,2021-05-26,85,0.5579,0.1041,2022-08-29,-0.095183,0.027312,NA
-44.7791753670257,-20.9704965713071,313,2019-01-07,2021-05-26,87,0.5463,0.1036,2022-08-19,-0.095567,0.026642,NA
-44.7791753670257,-20.9705864028356,317,2019-01-07,2021-05-26,89,0.5127,0.1081,2022-08-29,-0.101695,0.030887,NA
-44.7791753670257,-20.970676234364,317,2019-01-07,2021-05-26,89,0.5021,0.1108,2021-06-05,-0.085433,0.039846,NA
-44.7791753670257,-20.9707660658924,319,2019-01-07,2021-05-26,89,0.5222,0.111,2021-06-05,-0.100668,0.026218,NA
-44.7792651985541,-20.9659151633581,331,2019-01-07,2021-05-26,92,0.8334,0.0539,2021-08-24,0.01022,0.012915,NA
-44.7792651985541,-20.9660049948865,331,2019-01-07,2021-05-26,91,0.7815,0.0569,2021-08-29,0.00413,0.030566,NA
-44.7792651985541,-20.966094826415,330,2019-01-07,2021-05-26,91,0.7659,0.0603,2021-09-03,-0.00588,0.027321,NA
-44.7792651985541,-20.9661846579434,329,2019-01-07,2021-05-26,91,0.8052,0.0558,2021-09-03,0.015128,0.033422,NA
-44.7792651985541,-20.9662744894718,330,2019-01-07,2021-05-26,91,0.8221,0.0549,2021-09-08,0.013855,0.032067,NA
-44.7792651985541,-20.9663643210002,331,2019-01-07,2021-05-26,92,0.7666,0.058,2021-09-03,0.020536,0.034061,NA
-44.7792651985541,-20.9664541525286,330,2019-01-07,2021-05-26,91,0.7992,0.0505,2021-08-29,0.015384,0.03097,NA
-44.7792651985541,-20.966543984057,331,2019-01-07,2021-05-26,91,0.7825,0.0503,2021-09-08,0.001655,0.024244,NA
-44.7792651985541,-20.9666338155854,332,2019-01-07,2021-05-26,92,0.7356,0.055,2021-09-23,-0.08281,0.013779,NA
-44.7792651985541,-20.9667236471138,332,2019-01-07,2021-05-26,92,0.7118,0.0604,2021-12-27,-0.092146,0.017458,NA
-44.7792651985541,-20.9668134786422,330,2019-01-07,2021-05-26,92,0.7269,0.0625,2021-09-23,-0.086839,0.01257,NA
-44.7792651985541,-20.9669033101707,326,2019-01-07,2021-05-26,92,0.7773,0.064,2021-08-29,-0.026846,-0.048321,NA
-44.7792651985541,-20.9669931416991,324,2019-01-07,2021-05-26,91,0.7672,0.0728,2021-08-24,-0.038415,-0.135267,NA
-44.7792651985541,-20.9670829732275,323,2019-01-07,2021-05-26,90,0.7054,0.0844,2021-09-08,-0.05316,-0.157508,NA
-44.7792651985541,-20.9671728047559,324,2019-01-07,2021-05-26,90,0.7199,0.0806,2022-05-11,0.051566,-0.132075,NA
-44.7792651985541,-20.9672626362843,325,2019-01-07,2021-05-26,89,0.7875,0.0676,2022-04-16,0.051836,-0.130507,NA
-44.7792651985541,-20.9673524678127,324,2019-01-07,2021-05-26,88,0.8097,0.0661,2022-04-16,0.057395,-0.127373,NA
-44.7792651985541,-20.9674422993411,321,2019-01-07,2021-05-26,88,0.8001,0.0707,2022-04-21,0.065382,-0.140447,NA
-44.7792651985541,-20.9675321308695,320,2019-01-07,2021-05-26,88,0.8025,0.0732,2022-04-16,0.042353,-0.131058,NA
-44.7792651985541,-20.967621962398,320,2019-01-07,2021-05-26,88,0.7791,0.0794,2022-04-16,0.040485,-0.116223,NA
-44.7792651985541,-20.9677117939264,318,2019-01-07,2021-05-26,86,0.7561,0.083,2022-04-16,0.029824,-0.115652,NA
-44.7792651985541,-20.9678016254548,318,2019-01-07,2021-05-26,86,0.7561,0.083,2022-04-16,0.029824,-0.115652,NA
-44.7792651985541,-20.9678914569832,318,2019-01-07,2021-05-26,86,0.7352,0.0866,2022-04-11,0.028929,-0.183379,NA
-44.7792651985541,-20.9679812885116,319,2019-01-07,2021-05-26,86,0.7421,0.0751,2022-04-21,0.034546,-0.232269,NA
-44.7792651985541,-20.96807112004,319,2019-01-07,2021-05-26,86,0.6833,0.0624,2023-05-16,0.059814,-0.248765,NA
-44.7792651985541,-20.9681609515684,317,2019-01-07,2021-05-26,86,0.5838,0.0619,2023-09-03,-0.00272,-0.223811,NA
-44.7792651985541,-20.9682507830968,317,2019-01-07,2021-05-26,85,0.6313,0.0537,2022-09-13,-0.028822,-0.156616,NA
-44.7792651985541,-20.9683406146253,316,2019-01-07,2021-05-26,85,0.6116,0.0608,2021-08-29,0.056909,-0.112411,NA
-44.7792651985541,-20.9684304461537,317,2019-01-07,2021-05-26,85,0.6776,0.0607,2021-07-05,0.054251,-0.097951,NA
-44.7792651985541,-20.9685202776821,318,2019-01-07,2021-05-26,85,0.6735,0.0589,2021-09-13,0.07413,-0.067043,NA
-44.7792651985541,-20.9686101092105,320,2019-01-07,2021-05-26,86,0.5975,0.0633,2021-09-23,0.067642,-0.05736,NA
-44.7792651985541,-20.9686999407389,321,2019-01-07,2021-05-26,87,0.5437,0.0663,2021-09-13,0.074052,-0.062824,NA
-44.7792651985541,-20.9687897722673,320,2019-01-07,2021-05-26,87,0.5753,0.0666,2021-09-18,0.076594,-0.074383,NA
-44.7792651985541,-20.9688796037957,317,2019-01-07,2021-05-26,86,0.6534,0.0591,2021-09-23,0.060856,-0.060335,NA
-44.7792651985541,-20.9689694353241,315,2019-01-07,2021-05-26,85,0.6407,0.069,2022-04-11,0.059214,-0.014019,NA
-44.7792651985541,-20.9690592668525,317,2019-01-07,2021-05-26,84,0.511,0.0948,2023-05-01,0.103722,0.037624,NA
-44.7792651985541,-20.969149098381,314,2019-01-07,2021-05-26,83,0.4991,0.1007,2023-05-01,0.110044,0.042279,NA
-44.7792651985541,-20.9692389299094,312,2019-01-07,2021-05-26,82,0.4867,0.1066,2023-05-01,0.120395,0.046595,NA
-44.7792651985541,-20.9693287614378,311,2019-01-07,2021-05-26,81,0.4683,0.1069,2023-05-01,0.116769,0.042859,NA
-44.7792651985541,-20.9694185929662,310,2019-01-07,2021-05-26,81,0.4774,0.1047,2021-06-05,-0.087195,0.028116,NA
-44.7792651985541,-20.9695084244946,309,2019-01-07,2021-05-26,81,0.4794,0.1058,2021-06-05,-0.089869,0.025442,NA
-44.7792651985541,-20.969598256023,311,2019-01-07,2021-05-26,83,0.4461,0.1114,2021-06-05,-0.090475,0.03037,NA
-44.7792651985541,-20.9696880875514,311,2019-01-07,2021-05-26,83,0.4158,0.117,2021-06-05,-0.091989,0.027162,NA
-44.7792651985541,-20.9697779190798,309,2019-01-07,2021-05-26,82,0.4295,0.1134,2021-06-05,-0.102142,0.017174,NA
-44.7792651985541,-20.9698677506083,312,2019-01-07,2021-05-26,84,0.4078,0.1156,2021-06-05,-0.084408,0.029477,NA
-44.7792651985541,-20.9699575821367,315,2019-01-07,2021-05-26,85,0.4606,0.1097,2023-05-11,0.117329,0.031276,NA
-44.7792651985541,-20.9700474136651,314,2019-01-07,2021-05-26,84,0.5094,0.1057,2023-05-11,0.096849,0.025464,NA
-44.7792651985541,-20.9701372451935,312,2019-01-07,2021-05-26,84,0.5074,0.1084,2022-09-08,-0.097436,0.025686,NA
-44.7792651985541,-20.9702270767219,314,2019-01-07,2021-05-26,86,0.4716,0.1149,2022-09-08,-0.114848,0.028714,NA
-44.7792651985541,-20.9703169082503,313,2019-01-07,2021-05-26,86,0.5005,0.1117,2022-09-03,-0.122482,0.026208,NA
-44.7792651985541,-20.9704067397787,312,2019-01-07,2021-05-26,86,0.5418,0.1055,2022-08-29,-0.091542,0.029815,NA
-44.7792651985541,-20.9704965713071,315,2019-01-07,2021-05-26,88,0.5388,0.1047,2022-08-29,-0.097729,0.027496,NA
-44.7792651985541,-20.9705864028356,316,2019-01-07,2021-05-26,89,0.5086,0.1095,2021-06-05,-0.089748,0.035178,NA
-44.7792651985541,-20.970676234364,316,2019-01-07,2021-05-26,89,0.5036,0.1123,2021-06-05,-0.096244,0.039324,NA
-44.7793550300825,-20.9659151633581,328,2019-01-07,2021-05-26,91,0.8096,0.0594,2021-08-24,-0.008348,0.036526,NA
-44.7793550300825,-20.9660049948865,331,2019-01-07,2021-05-26,90,0.763,0.0647,2021-08-09,-0.025308,0.038406,NA
-44.7793550300825,-20.9663643210002,331,2019-01-07,2021-05-26,92,0.7466,0.0622,2022-02-15,-0.058431,0.044421,NA
-44.7793550300825,-20.9664541525286,330,2019-01-07,2021-05-26,91,0.7964,0.0522,2021-12-27,-0.056876,0.037842,NA
-44.7793550300825,-20.966543984057,331,2019-01-07,2021-05-26,92,0.7707,0.0511,2021-09-08,-0.050116,0.023587,NA
-44.7793550300825,-20.9666338155854,331,2019-01-07,2021-05-26,92,0.7009,0.0564,2021-08-24,-0.025375,0.01423,NA
-44.7793550300825,-20.9667236471138,331,2019-01-07,2021-05-26,92,0.7026,0.0609,2021-09-08,-0.033192,0.018684,NA
-44.7793550300825,-20.9668134786422,331,2019-01-07,2021-05-26,93,0.7376,0.065,2022-01-21,-0.073941,-0.009823,NA
-44.7793550300825,-20.9669033101707,329,2019-01-07,2021-05-26,92,0.7174,0.078,2021-09-08,-0.040426,-0.117381,NA
-44.7793550300825,-20.9669931416991,326,2019-01-07,2021-05-26,91,0.7195,0.0824,2021-09-03,-0.044695,-0.160098,NA
-44.7793550300825,-20.9670829732275,325,2019-01-07,2021-05-26,91,0.7202,0.0847,2021-09-08,-0.038425,-0.167375,NA
-44.7793550300825,-20.9671728047559,324,2019-01-07,2021-05-26,90,0.7601,0.0743,2022-05-06,0.054343,-0.135609,NA
-44.7793550300825,-20.9672626362843,326,2019-01-07,2021-05-26,90,0.8045,0.065,2022-04-11,0.042232,-0.124784,NA
-44.7793550300825,-20.9673524678127,325,2019-01-07,2021-05-26,89,0.795,0.0705,2022-04-16,0.074836,-0.136666,NA
-44.7793550300825,-20.9674422993411,322,2019-01-07,2021-05-26,88,0.8086,0.07,2022-04-21,0.052397,-0.150378,NA
-44.7793550300825,-20.9675321308695,320,2019-01-07,2021-05-26,88,0.7947,0.074,2022-04-26,0.04808,-0.136074,NA
-44.7793550300825,-20.967621962398,319,2019-01-07,2021-05-26,87,0.7849,0.0771,2022-04-16,0.033385,-0.11644,NA
-44.7793550300825,-20.9677117939264,318,2019-01-07,2021-05-26,86,0.7656,0.0796,2022-04-11,0.036518,-0.138256,NA
-44.7793550300825,-20.9678016254548,318,2019-01-07,2021-05-26,86,0.7656,0.0796,2022-04-11,0.036518,-0.138256,NA
-44.7793550300825,-20.9678914569832,318,2019-01-07,2021-05-26,86,0.7443,0.0815,2022-03-27,0.037553,-0.20227,NA
-44.7793550300825,-20.9679812885116,319,2019-01-07,2021-05-26,86,0.7437,0.068,2023-04-01,0.075628,-0.237123,NA
-44.7793550300825,-20.96807112004,318,2019-01-07,2021-05-26,86,0.6368,0.0623,2023-09-03,0.002113,-0.248554,NA
-44.7793550300825,-20.9681609515684,318,2019-01-07,2021-05-26,86,0.6048,0.0607,2023-08-24,-0.000736,-0.21455,NA
-44.7793550300825,-20.9682507830968,317,2019-01-07,2021-05-26,85,0.6061,0.0575,2023-08-24,-0.004942,-0.148828,NA
-44.7793550300825,-20.9683406146253,316,2019-01-07,2021-05-26,84,0.6196,0.0603,2021-07-15,0.047898,-0.115551,NA
-44.7793550300825,-20.9684304461537,315,2019-01-07,2021-05-26,84,0.6698,0.0604,2021-07-10,0.04353,-0.117587,NA
-44.7793550300825,-20.9685202776821,317,2019-01-07,2021-05-26,84,0.6783,0.0585,2021-09-28,0.051899,-0.082222,NA
-44.7793550300825,-20.9686101092105,318,2019-01-07,2021-05-26,84,0.6356,0.0604,2021-09-23,0.061058,-0.066567,NA
-44.7793550300825,-20.9686999407389,317,2019-01-07,2021-05-26,84,0.621,0.0611,2021-08-24,0.065206,-0.052918,NA
-44.7793550300825,-20.9687897722673,316,2019-01-07,2021-05-26,84,0.6023,0.0634,2021-09-03,0.068118,-0.067817,NA
-44.7793550300825,-20.9688796037957,318,2019-01-07,2021-05-26,86,0.641,0.0602,2021-09-13,0.059071,-0.065877,NA
-44.7793550300825,-20.9689694353241,317,2019-01-07,2021-05-26,85,0.6126,0.0732,2022-04-11,0.058282,-0.001904,NA
-44.7793550300825,-20.9690592668525,317,2019-01-07,2021-05-26,84,0.5079,0.0964,2023-05-01,0.106724,0.03737,NA
-44.7793550300825,-20.969149098381,314,2019-01-07,2021-05-26,82,0.5193,0.1005,2023-04-26,0.113441,0.036066,NA
-44.7793550300825,-20.9692389299094,313,2019-01-07,2021-05-26,82,0.4944,0.1052,2022-09-13,-0.109596,0.042407,NA
-44.7793550300825,-20.9693287614378,314,2019-01-07,2021-05-26,82,0.4766,0.1081,2022-09-08,-0.111368,0.033676,NA
-44.7793550300825,-20.9694185929662,311,2019-01-07,2021-05-26,81,0.4634,0.106,2021-06-05,-0.081007,0.031777,NA
-44.7793550300825,-20.9695084244946,310,2019-01-07,2021-05-26,81,0.4584,0.109,2021-06-05,-0.081371,0.029237,NA
-44.7793550300825,-20.969598256023,310,2019-01-07,2021-05-26,82,0.4335,0.1162,2021-06-05,-0.087688,0.032744,NA
-44.7793550300825,-20.9696880875514,309,2019-01-07,2021-05-26,81,0.4236,0.1174,2021-06-05,-0.101169,0.02554,NA
-44.7793550300825,-20.9697779190798,310,2019-01-07,2021-05-26,83,0.4062,0.1158,2023-05-11,0.129893,0.02071,NA
-44.7793550300825,-20.9698677506083,310,2019-01-07,2021-05-26,83,0.3972,0.1187,2023-05-11,0.125591,0.035099,NA
-44.7793550300825,-20.9699575821367,314,2019-01-07,2021-05-26,85,0.4459,0.1138,2023-05-11,0.113518,0.039782,NA
-44.7793550300825,-20.9700474136651,316,2019-01-07,2021-05-26,86,0.4845,0.1105,2023-05-11,0.104511,0.039002,NA
-44.7793550300825,-20.9701372451935,315,2019-01-07,2021-05-26,86,0.4802,0.1128,2022-09-08,-0.1002,0.028363,NA
-44.7793550300825,-20.9702270767219,313,2019-01-07,2021-05-26,86,0.483,0.1131,2022-09-03,-0.115091,0.02672,NA
-44.7793550300825,-20.9703169082503,314,2019-01-07,2021-05-26,86,0.5028,0.1093,2022-08-29,-0.103657,0.030504,NA
-44.7793550300825,-20.9704067397787,314,2019-01-07,2021-05-26,86,0.5394,0.1031,2022-08-29,-0.08134,0.031967,NA
-44.7793550300825,-20.9704965713071,315,2019-01-07,2021-05-26,88,0.5353,0.1034,2022-09-03,-0.088164,0.03635,NA
-44.7793550300825,-20.9705864028356,315,2019-01-07,2021-05-26,89,0.4848,0.1117,2021-06-05,-0.08182,0.045504,NA
-44.7793550300825,-20.970676234364,317,2019-01-07,2021-05-26,89,0.4913,0.1137,2021-06-05,-0.090665,0.044385,NA
-44.7794448616109,-20.9664541525286,328,2019-01-07,2021-05-26,90,0.7409,0.0611,2021-08-24,-0.025037,0.048338,NA
-44.7794448616109,-20.9669931416991,327,2019-01-07,2021-05-26,91,0.713,0.0824,2021-08-29,-0.02987,-0.175291,NA
-44.7794448616109,-20.9670829732275,326,2019-01-07,2021-05-26,91,0.7216,0.0807,2021-09-23,-0.071927,-0.167424,NA
-44.7794448616109,-20.9671728047559,328,2019-01-07,2021-05-26,91,0.7745,0.069,2022-05-06,0.053282,-0.15488,NA
-44.7794448616109,-20.9672626362843,327,2019-01-07,2021-05-26,90,0.8237,0.0608,2022-04-21,0.067983,-0.146092,NA
-44.7794448616109,-20.9673524678127,324,2019-01-07,2021-05-26,89,0.8257,0.0648,2021-09-03,-0.030689,-0.154957,NA
-44.7794448616109,-20.9674422993411,324,2019-01-07,2021-05-26,89,0.8019,0.0714,2022-04-26,0.060195,-0.143412,NA
-44.7794448616109,-20.9675321308695,321,2019-01-07,2021-05-26,88,0.7799,0.0774,2022-05-01,0.043494,-0.135486,NA
-44.7794448616109,-20.967621962398,318,2019-01-07,2021-05-26,87,0.7784,0.0787,2022-04-21,0.039207,-0.119113,NA
-44.7794448616109,-20.9677117939264,319,2019-01-07,2021-05-26,87,0.7548,0.0823,2022-04-11,0.051611,-0.162054,NA
-44.7794448616109,-20.9678016254548,319,2019-01-07,2021-05-26,87,0.7548,0.0823,2022-04-11,0.051611,-0.162054,NA
-44.7794448616109,-20.9678914569832,318,2019-01-07,2021-05-26,86,0.7494,0.0757,2022-04-11,0.030299,-0.215055,NA
-44.7794448616109,-20.9679812885116,318,2019-01-07,2021-05-26,85,0.7405,0.0608,2023-05-11,0.067827,-0.233556,NA
-44.7794448616109,-20.96807112004,317,2019-01-07,2021-05-26,85,0.634,0.06,2023-09-03,0.006275,-0.251294,NA
-44.7794448616109,-20.9681609515684,318,2019-01-07,2021-05-26,85,0.6321,0.0585,2023-08-24,-0.0049,-0.184817,NA
-44.7794448616109,-20.9682507830968,318,2019-01-07,2021-05-26,85,0.5982,0.06,2021-10-13,0.054185,-0.143402,NA
-44.7794448616109,-20.9683406146253,317,2019-01-07,2021-05-26,84,0.6486,0.0634,2021-07-05,0.054388,-0.121081,NA
-44.7794448616109,-20.9684304461537,317,2019-01-07,2021-05-26,85,0.6433,0.0639,2021-07-15,0.048035,-0.075299,NA
-44.7794448616109,-20.9685202776821,318,2019-01-07,2021-05-26,85,0.6414,0.0632,2021-10-03,0.064676,-0.071982,NA
-44.7794448616109,-20.9686101092105,317,2019-01-07,2021-05-26,85,0.595,0.0654,2021-09-28,0.071026,-0.064681,NA
